city,brand,model,href,price,year,mileage,body_type,colour,engine_info,credit_per_month,transmission,drive,hand_drive,condition,owners_num,doc_unique
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091080910-8c83d00a/,767 000 ₽,2017,20 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091131664-ab3a3313/,690 000 ₽,2017,44 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091175262-0cc531eb/,599 999 ₽,2016,44 000 км,седан,серый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091212394-63e6d8a6/,675 000 ₽,2017,72 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091264692-d54b9ec9/,360 000 ₽,2010,115 000 км,хэтчбек 5 дв.,серый,1.4 л / 95 л.с. / Бензин,950 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091364120-c432ffc3/,600 000 ₽,2015,87 500 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091617446-758c0161/,810 000 ₽,2018,13 800 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1091707010-5cbe1079/,600 000 ₽,2016,90 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092066168-d84881e2/,970 000 ₽,2018,9 300 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092205286-eaadffc4/,620 000 ₽,2017,81 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092474768-80dea980/,650 000 ₽,2017,46 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092476052-dffef745/,489 000 ₽,2015,127 757 км,седан,серый,1.4 л / 107 л.с. / Бензин,2 996 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092555426-7aeb3712/,785 000 ₽,2017,47 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092571990-8f0e6292/,810 000 ₽,2017,19 500 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092590338-f819ca84/,840 000 ₽,2019,9 413 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1092813658-ff78c71c/,815 000 ₽,2018,11 550 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093022052-409a1eda/,800 000 ₽,2018,31 600 км,хэтчбек 5 дв.,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093093614-5335e4af/,575 000 ₽,2016,53 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093196378-bf3318f0/,330 000 ₽,2011,89 000 км,седан,серый,1.4 л / 95 л.с. / Бензин,950 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093365158-94c9406e/,277 777 ₽,2010,98 000 км,седан,синий,1.4 л / 95 л.с. / Бензин,950 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093369338-c97a9ac4/,890 000 ₽,2019,6 000 км,хэтчбек 5 дв.,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093458250-bf8210db/,620 000 ₽,2017,55 000 км,седан,чёрный,1.4 л / 100 л.с. / Бензин,1 000 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093551706-1b7f2ad4/,630 000 ₽,2016,40 600 км,седан,коричневый,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093566260-2e273c70/,615 000 ₽,2016,73 100 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093872202-08ce89c7/,560 000 ₽,2015,83 100 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093907266-7b0aa33d/,563 000 ₽,2015,58 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,1 605 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093929392-1fcba78c/,720 000 ₽,2017,36 000 км,хэтчбек 5 дв.,белый,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1093984372-4d35098b/,480 000 ₽,2014,76 000 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,3 103 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094138836-3ccd8025/,825 000 ₽,2019,18 133 км,седан,белый,1.4 л / 100 л.с. / Бензин,1 000 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094357426-b60852fe/,420 000 ₽,2014,82 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094471642-50cf1c30/,440 000 ₽,2012,161 000 км,седан,зелёный,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094649586-5d1cc958/,430 000 ₽,2012,110 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094724118-b1a740f2/,700 000 ₽,2017,63 500 км,седан,синий,"1.6 л / 123 л.с. / Бензин, газобаллонное оборудование",4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094732364-c7a0f8e2/,500 000 ₽,2015,58 000 км,хэтчбек 5 дв.,чёрный,1.4 л / 107 л.с. / Бензин,2 568 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094776272-c2b1f7ae/,250 000 ₽,2007,229 000 км,хэтчбек 5 дв.,чёрный,1.4 л / 97 л.с. / Бензин,970 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094838860-957bc538/,489 000 ₽,2013,95 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094844196-2e3c1d58/,595 000 ₽,2015,46 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094859768-60cbe988/,600 000 ₽,2016,60 796 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1094868784-e581f6b3/,650 000 ₽,2016,56 000 км,седан,коричневый,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095034708-adfad615/,420 000 ₽,2014,270 000 км,седан,белый,"1.6 л / 123 л.с. / Бензин, газобаллонное оборудование",4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095047584-a188ff14/,470 000 ₽,2013,160 000 км,седан,красный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095141830-3b75d182/,590 000 ₽,2016,140 000 км,седан,коричневый,1.6 л / 123 л.с. / Бензин,4 059 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095408094-49b88d72/,570 000 ₽,2016,48 700 км,седан,белый,"1.6 л / 123 л.с. / Бензин, газобаллонное оборудование",4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095467886-dd233718/,920 000 ₽,2017,14 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095476206-515dae4d/,950 000 ₽,2018,10 км,седан,белый,"1.6 л / 123 л.с. / Бензин, газобаллонное оборудование",4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Растаможен
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095550698-0e79df52/,549 000 ₽,2017,123 000 км,хэтчбек 5 дв.,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095565838-54680e62/,850 000 ₽,2019,10 352 км,седан,синий,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095703408-3de2a76f/,595 000 ₽,2017,69 120 км,хэтчбек 5 дв.,серебристый,1.4 л / 107 л.с. / Бензин,2 568 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095703410-7e47ecc2/,610 000 ₽,2017,58 736 км,хэтчбек 5 дв.,чёрный,1.4 л / 107 л.с. / Бензин,2 568 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095724080-ac8bb107/,499 000 ₽,2014,99 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095753810-1271062f/,760 000 ₽,2018,32 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095873054-bb2a0327/,595 000 ₽,2016,51 158 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1095919784-04e4396c/,700 000 ₽,2017,49 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096016054-de73f080/,580 000 ₽,2017,116 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096041168-e1fc49fc/,790 000 ₽,2019,12 300 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096101364-65f2c444/,390 000 ₽,2013,138 000 км,седан,красный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096226152-baacf19d/,570 000 ₽,2014,117 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096245094-b13676b0/,395 000 ₽,2013,126 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096251306-2d467ac8/,440 000 ₽,2011,155 000 км,седан,красный,1.6 л / 112 л.с. / Бензин,3 920 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096314644-0ebce1fb/,485 000 ₽,2014,160 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096370622-f8cc2606/,390 000 ₽,2012,150 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096412982-96e01675/,520 000 ₽,2015,98 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096460838-fb61169b/,765 000 ₽,2017,38 669 км,хэтчбек 5 дв.,синий,1.4 л / 100 л.с. / Бензин,1 600 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096480232-fba6e6b0/,290 000 ₽,2010,104 000 км,хэтчбек 5 дв.,серый,1.4 л / 95 л.с. / Бензин,1 520 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096529524-9f248936/,425 000 ₽,2014,128 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096532480-8c8c5231/,480 000 ₽,2013,132 135 км,седан,синий,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096598310-5b2360a8/,390 000 ₽,2012,144 000 км,седан,зелёный,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096599618-b1c27f6b/,800 000 ₽,2019,33 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096610614-abfa0e49/,390 000 ₽,2010,92 000 км,седан,красный,1.4 л / 97 л.с. / Бензин,2 037 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096626838-d3f9a246/,465 000 ₽,2012,87 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096648868-77988945/,850 000 ₽,2018,11 000 км,седан,коричневый,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096656126-ff8acbb4/,745 000 ₽,2019,19 100 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096668588-743fff99/,535 000 ₽,2014,156 000 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096686730-b25e558e/,530 000 ₽,2015,135 000 км,седан,синий,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096687620-fad38eb0/,596 000 ₽,2017,59 326 км,хэтчбек 5 дв.,чёрный,1.4 л / 107 л.с. / Бензин,2 568 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096796372-4d534966/,145 000 ₽,2005,200 000 км,универсал 5 дв.,фиолетовый,1.5 л / 97 л.с. / Бензин,970 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096799632-5678132f/,555 000 ₽,2016,59 500 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096811230-309d63af/,270 000 ₽,2010,186 000 км,седан,серебристый,1.4 л / 95 л.с. / Бензин,950 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096849292-d514cf3b/,365 000 ₽,2014,89 750 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1096965584-752e9444/,800 000 ₽,2019,24 000 км,седан,серый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097005922-952d53bb/,675 000 ₽,2016,40 000 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097009048-f421a5b5/,490 000 ₽,2013,146 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097021418-f72b5b60/,560 000 ₽,2015,48 600 км,седан,серебристый,1.4 л / 107 л.с. / Бензин,2 568 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097066236-1d92c6f7/,840 000 ₽,2018,25 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097083940-7705c5ae/,745 000 ₽,2018,59 000 км,хэтчбек 5 дв.,серый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097107112-2da621b4/,575 000 ₽,2017,41 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Дубликат
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097114742-33e6eecb/,710 000 ₽,2017,39 790 км,седан,белый,1.4 л / 100 л.с. / Бензин,1 600 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097148856-37bb9c07/,589 000 ₽,2017,60 667 км,хэтчбек 5 дв.,красный,1.4 л / 107 л.с. / Бензин,2 568 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097197334-eea909e1/,208 000 ₽,2005,212 958 км,хэтчбек 5 дв.,чёрный,1.4 л / 97 л.с. / Бензин,970 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097206438-c0506449/,420 000 ₽,2014,170 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097214472-832f5b12/,630 000 ₽,2015,32 500 км,хэтчбек 5 дв.,синий,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097258214-e387ed1d/,790 000 ₽,2018,48 800 км,седан,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097265614-b51e8429/,670 000 ₽,2012,98 203 км,седан,серый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097288718-49a9d7a8/,475 000 ₽,2015,119 000 км,седан,белый,1.4 л / 107 л.с. / Бензин,2 568 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097302234-e1a1424b/,370 000 ₽,2012,150 000 км,седан,красный,1.4 л / 107 л.с. / Бензин,3 103 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097401196-e3496da5/,399 999 ₽,2014,148 000 км,хэтчбек 5 дв.,белый,1.4 л / 107 л.с. / Бензин,3 210 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097423806-240b5218/,830 000 ₽,2019,27 000 км,седан,белый,1.6 л / 123 л.с. / Бензин,3 690 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097443750-529f98ea/,640 000 ₽,2016,73 600 км,седан,серый,1.6 л / 123 л.с. / Бензин,3 567 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097462290-fa472f5a/,510 000 ₽,2015,133 000 км,седан,чёрный,1.6 л / 123 л.с. / Бензин,3 444 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097492180-245d1756/,925 000 ₽,2019,35 000 км,хэтчбек 5 дв.,серебристый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,механическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097505455-59d156d9/,719 000 ₽,2017,81 652 км,седан,белый,1.6 л / 123 л.с. / Бензин,4 305 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,1 владелец,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097508003-20dfb5c7/,430 000 ₽,2012,76 000 км,седан,чёрный,1.4 л / 107 л.с. / Бензин,3 745 ₽ / год,механическая,передний,Левый,Не требует ремонта,2 владельца,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097560588-e6e061dd/,380 000 ₽,2012,225 600 км,седан,белый,1.4 л / 107 л.с. / Бензин,3 210 ₽ / год,механическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
kazan,kia,rio,https://auto.ru/cars/used/sale/kia/rio/1097619038-36b395e4/,380 000 ₽,2012,90 000 км,седан,серый,1.4 л / 107 л.с. / Бензин,2 996 ₽ / год,автоматическая,передний,Левый,Не требует ремонта,3 или более,Оригинал
